str_name;hausnr;hausnr_zus;plz;ort
Schäferstrasse;74;;4125;Riehen
Unterm Schellenberg;6;;4125;Riehen
Unterm Schellenberg;17;;4125;Riehen
Unterm Schellenberg;18;;4125;Riehen
Unterm Schellenberg;20;;4125;Riehen
Unterm Schellenberg;33;;4125;Riehen
Unterm Schellenberg;35;;4125;Riehen
Unterm Schellenberg;37;;4125;Riehen
Unterm Schellenberg;40;;4125;Riehen
Unterm Schellenberg;53;;4125;Riehen
Unterm Schellenberg;73;;4125;Riehen
Unterm Schellenberg;75;;4125;Riehen
Unterm Schellenberg;76;;4125;Riehen
Unterm Schellenberg;99;;4125;Riehen
Unterm Schellenberg;103;;4125;Riehen
Unterm Schellenberg;104;;4125;Riehen
Unterm Schellenberg;116;;4125;Riehen
Unterm Schellenberg;120;;4125;Riehen
Unterm Schellenberg;122;;4125;Riehen
Unterm Schellenberg;125;;4125;Riehen
Rümmingerstrasse;42;;4058;Basel
Reverenzgässlein;2;;4058;Basel
Sägergässlein;3;;4058;Basel
Sägergässlein;5;;4058;Basel
Salmenweg;11;;4057;Basel
Sandgrubenstrasse;63;;4058;Basel
Sandgrubenstrasse;65;;4058;Basel
Sandgrubenstrasse;66;;4058;Basel
Schäferweg;11;;4057;Basel
Schäferweg;13;;4057;Basel
Schäferweg;15;;4057;Basel
Schäferweg;16;;4057;Basel
Schäferweg;51;;4057;Basel
Schäferweg;67;;4057;Basel
Schäferweg;69;;4057;Basel
Schaffhauserrheinweg;7;;4058;Basel
Schaffhauserrheinweg;55;;4058;Basel
Schaffhauserrheinweg;75;;4058;Basel
Schaffhauserrheinweg;77;;4058;Basel
Schaffhauserrheinweg;83;;4058;Basel
Alemannengasse;76;;4058;Basel
Schaffhauserrheinweg;99;;4058;Basel
Schaffhauserrheinweg;101;;4058;Basel
Schaffhauserrheinweg;119;;4058;Basel
Schaffhauserrheinweg;123;;4058;Basel
Rheingasse;19;;4058;Basel
Schafgässlein;2;;4058;Basel
Schafgässlein;4;;4058;Basel
Schleifenbergstrasse;12;;4058;Basel
Schleifenbergstrasse;31;a;4058;Basel
Schleifenbergstrasse;36;;4058;Basel
Schleifenbergstrasse;40;;4058;Basel
Schliengerweg;12;;4057;Basel
Schliengerweg;21;;4057;Basel
Schliengerweg;22;;4057;Basel
Schliengerweg;33;;4057;Basel
Schliengerweg;40;;4057;Basel
Schliengerweg;50;;4057;Basel
Schlossgasse;3;;4057;Basel
Schlossgasse;7;;4057;Basel
Schlossgasse;11;;4057;Basel
Schlossgasse;15;;4057;Basel
Schlossgasse;20;;4057;Basel
Schönaustrasse;20;;4058;Basel
Schönaustrasse;25;;4058;Basel
Schönaustrasse;32;;4058;Basel
Schönaustrasse;44;;4058;Basel
Schönaustrasse;49;;4058;Basel
Schönaustrasse;50;;4058;Basel
Schönaustrasse;54;;4058;Basel
Schönaustrasse;56;;4058;Basel
Schönaustrasse;58;;4058;Basel
Schönaustrasse;60;;4058;Basel
Schönaustrasse;67;;4058;Basel
Schönaustrasse;73;;4058;Basel
Schönaustrasse;75;;4058;Basel
Schönaustrasse;76;;4058;Basel
Schönaustrasse;80;;4058;Basel
Schönaustrasse;88;;4058;Basel
Schönaustrasse;89;;4058;Basel
In den Schorenmatten;1;;4058;Basel
In den Schorenmatten;9;;4058;Basel
In den Schorenmatten;10;;4058;Basel
In den Schorenmatten;11;;4058;Basel
In den Schorenmatten;12;;4058;Basel
In den Schorenmatten;16;;4058;Basel
In den Schorenmatten;19;;4058;Basel
In den Schorenmatten;24;;4058;Basel
In den Schorenmatten;29;;4058;Basel
In den Schorenmatten;33;;4058;Basel
In den Schorenmatten;35;;4058;Basel
In den Schorenmatten;40;;4058;Basel
In den Schorenmatten;41;;4058;Basel
In den Schorenmatten;43;;4058;Basel
In den Schorenmatten;44;;4058;Basel
In den Schorenmatten;47;;4058;Basel
In den Schorenmatten;49;;4058;Basel
In den Schorenmatten;51;;4058;Basel
In den Schorenmatten;53;;4058;Basel
In den Schorenmatten;55;;4058;Basel
In den Schorenmatten;57;;4058;Basel
In den Schorenmatten;59;;4058;Basel
In den Schorenmatten;65;;4058;Basel
In den Schorenmatten;70;;4058;Basel
In den Schorenmatten;72;;4058;Basel
In den Schorenmatten;79;;4058;Basel
In den Schorenmatten;80;;4058;Basel
In den Schorenmatten;84;;4058;Basel
Schorenweg;2;;4058;Basel
Schorenweg;3;;4058;Basel
Schorenweg;4;;4058;Basel
Schorenweg;5;;4058;Basel
Schorenweg;12;;4058;Basel
Schorenweg;19;;4058;Basel
Schorenweg;36;a;4058;Basel
Schorenweg;49;;4058;Basel
Schorenweg;53;;4058;Basel
Schorenweg;74;;4058;Basel
Schorenweg;76;;4058;Basel
Schorenweg;82;;4058;Basel
Schorenweg;84;;4058;Basel
Schorenweg;115;;4058;Basel
Schorenweg;117;;4058;Basel
Schulgasse;2;;4057;Basel
Schulgasse;17;;4057;Basel
Schulgasse;19;;4057;Basel
Schwarzwaldallee;10;;4058;Basel
Schwarzwaldallee;14;;4058;Basel
Schwarzwaldallee;16;;4058;Basel
Schwarzwaldallee;20;;4058;Basel
Schwarzwaldallee;43;;4058;Basel
Schwarzwaldallee;44;;4058;Basel
Schwarzwaldallee;46;;4058;Basel
Schwarzwaldallee;49;;4058;Basel
Schwarzwaldallee;50;;4058;Basel
Schwarzwaldallee;52;;4058;Basel
Schwarzwaldallee;53;;4058;Basel
Schwarzwaldallee;55;;4058;Basel
Schwarzwaldallee;60;;4058;Basel
Schwarzwaldallee;61;;4058;Basel
Schwarzwaldallee;62;;4058;Basel
Schwarzwaldallee;63;;4058;Basel
Schwarzwaldallee;77;;4058;Basel
Schwarzwaldallee;79;;4058;Basel
Schwarzwaldallee;93;;4058;Basel
Schwarzwaldallee;95;;4058;Basel
Schwarzwaldallee;99;;4058;Basel
Schwarzwaldallee;171;;4058;Basel
Schwarzwaldallee;200;;4058;Basel
Schwarzwaldallee;247;;4058;Basel
Schwarzwaldallee;265;;4058;Basel
Schwarzwaldallee;269;;4058;Basel
Schwörstadterstrasse;10;;4058;Basel
Sperrstrasse;3;;4057;Basel
Sperrstrasse;5;;4057;Basel
Sperrstrasse;44;;4057;Basel
Sperrstrasse;46;;4057;Basel
Sperrstrasse;57;;4057;Basel
Sperrstrasse;77;;4057;Basel
Sperrstrasse;80;;4057;Basel
Sperrstrasse;88;;4057;Basel
Sperrstrasse;91;;4057;Basel
Sperrstrasse;94;;4057;Basel
Sperrstrasse;98;;4057;Basel
Sperrstrasse;104;a;4057;Basel
Sperrstrasse;104;b;4057;Basel
Sperrstrasse;107;;4057;Basel
Sperrstrasse;109;;4057;Basel
Sperrstrasse;110;;4057;Basel
Stachelrain;8;;4058;Basel
Südquaistrasse;4;;4057;Basel
Südquaistrasse;6;;4057;Basel
Südquaistrasse;14;;4057;Basel
Südquaistrasse;63;;4057;Basel
Im Surinam;91;;4058;Basel
Im Surinam;95;;4058;Basel
Im Surinam;97;;4058;Basel
Im Surinam;102;;4058;Basel
Im Surinam;108;;4058;Basel
Im Surinam;118;;4058;Basel
Vogesenplatz;10;;4056;Basel
Hüningerstrasse;3;a;4056;Basel
Hüningerstrasse;3;;4056;Basel
Steingrubenweg;30;;4125;Riehen
Blauenstrasse;5;;4054;Basel
Im Westfeld;2;;4055;Basel
Burgfelderstrasse;101;;4055;Basel
Burgfelderstrasse;101;;4055;Basel
Fabrikstrasse;2;;4056;Basel
Auf der Bischoffhöhe;37;;4125;Riehen
Welschmattstrasse;30;;4055;Basel
Welschmattstrasse;30;;4055;Basel
Welschmattstrasse;30;;4055;Basel
Welschmattstrasse;30;a;4055;Basel
Blotzheimerstrasse;80;;4055;Basel
Rosengartenweg;5;;4058;Basel
Mauerstrasse;1;;4057;Basel
Saint-Louis-Strasse;2;;4056;Basel
Altkircherstrasse;20;;4054;Basel
Klybeckstrasse;200;;4057;Basel
Utengasse;17;;4058;Basel
Sevogelstrasse;100;a;4052;Basel
Schäferstrasse;74;;4125;Riehen
Erlenparkweg;110;;4058;Basel
Erlenparkweg;110;;4058;Basel
Eglisee-Parkplatz;3;;4058;Basel
Gartenstrasse;93;;4052;Basel
Nidwaldnerstrasse;50;;4055;Basel
Färberstrasse;19;;4057;Basel
Vogelsangstrasse;15;;4058;Basel
Vogelsangstrasse;15;;4058;Basel
Utengasse;17;;4058;Basel
Neuhausstrasse;28;;4057;Basel
Salmenweg;14;;4057;Basel
St. Alban-Vorstadt;12;;4052;Basel
Amerbachstrasse;45;;4057;Basel
Kleinriehenstrasse;90;;4058;Basel
Kleinriehenstrasse;86;;4058;Basel
Kleinriehenstrasse;98;;4058;Basel
Kleinriehenstrasse;106;;4058;Basel
Unterer Heuberg;25;a;4051;Basel
Mohrhaldenstrasse;44;;4125;Riehen
Mauerstrasse;1;;4057;Basel
Steinenvorstadt;51;;4051;Basel
Klingelbergstrasse;97;;4056;Basel
Maienbühlweg;21;;4125;Riehen
Mauerstrasse;1;;4057;Basel
Kleinhüningerstrasse;1;;4057;Basel
Kleinhüningerstrasse;1;;4057;Basel
Kleinhüningerstrasse;3;;4057;Basel
Bruderholzstrasse;20;;4053;Basel
Fritz Hauser-Strasse;20;;4059;Basel
Fritz Hauser-Strasse;20;;4059;Basel
Stettengrabenweg;15;;4125;Riehen
Stettengrabenweg;15;;4125;Riehen
Bechburgerstrasse;9;;4052;Basel
Wildensteinerstrasse;12;;4052;Basel
Mülhauserstrasse;115;;4056;Basel
Leimenstrasse;61;;4051;Basel
Kandererstrasse;30;;4057;Basel
Dornacherstrasse;179;;4053;Basel
Schorenweg;150;;4058;Basel
Im Burgfelderhof;36;;4055;Basel
Bückenweg;17;;4126;Bettingen
Auf der Bischoffhöhe;27;;4125;Riehen
Freiburgerstrasse;66;;4057;Basel
Freiburgerstrasse;66;a;4057;Basel
Bruderholzstrasse;20;;4053;Basel
Kaltbrunnen-Promenade;85;;4054;Basel
Hegenheimerstrasse;137;;4055;Basel
Lautengartenstrasse;15;;4052;Basel
Lautengartenstrasse;13;;4052;Basel
Rosshofgasse;1;;4051;Basel
Blauenstrasse;51;a;4054;Basel
Grosspeterstrasse;12;;4052;Basel
Eptingerstrasse;24;;4052;Basel
Eptingerstrasse;28;;4052;Basel
Erstfeldstrasse;16;;4054;Basel
Erstfeldstrasse;18;;4054;Basel
Erstfeldstrasse;23;;4054;Basel
Erstfeldstrasse;25;;4054;Basel
Erstfeldstrasse;47;;4054;Basel
Erstfeldstrasse;48;;4054;Basel
Erstfeldstrasse;61;;4054;Basel
Erstfeldstrasse;68;;4054;Basel
Erstfeldstrasse;72;;4054;Basel
Im Ettingerhof;4;;4055;Basel
Im Ettingerhof;6;;4055;Basel
Im Ettingerhof;8;;4055;Basel
Eulerstrasse;9;;4051;Basel
Eulerstrasse;10;;4051;Basel
Eulerstrasse;12;;4051;Basel
Eulerstrasse;15;;4051;Basel
Eulerstrasse;16;;4051;Basel
Eulerstrasse;21;;4051;Basel
Eulerstrasse;22;;4051;Basel
Eulerstrasse;24;;4051;Basel
Eulerstrasse;28;;4051;Basel
Eulerstrasse;42;;4051;Basel
Eulerstrasse;50;;4051;Basel
Eulerstrasse;54;;4051;Basel
Eulerstrasse;56;;4051;Basel
Eulerstrasse;58;;4051;Basel
Eulerstrasse;60;;4051;Basel
Eulerstrasse;61;;4051;Basel
Eulerstrasse;68;;4051;Basel
Eulerstrasse;70;;4051;Basel
Eulerstrasse;72;;4051;Basel
Eulerstrasse;74;;4051;Basel
Eulerstrasse;76;;4051;Basel
Eulerstrasse;77;;4051;Basel
Eulerstrasse;80;;4051;Basel
Eulerstrasse;83;;4051;Basel
Elisabethen-Passage;10;;4051;Basel
Elisabethen-Passage;4;;4051;Basel
Elisabethen-Passage;19;;4051;Basel
Falkensteinerstrasse;3;;4053;Basel
Falkensteinerstrasse;12;;4053;Basel
Falkensteinerstrasse;15;;4053;Basel
Falkensteinerstrasse;18;;4053;Basel
Falkensteinerstrasse;22;;4053;Basel
Falkensteinerstrasse;48;;4053;Basel
Falkensteinerstrasse;52;;4053;Basel
Falkensteinerstrasse;54;;4053;Basel
Falkensteinerstrasse;55;;4053;Basel
Falkensteinerstrasse;59;;4053;Basel
Falkensteinerstrasse;60;;4053;Basel
Falkensteinerstrasse;61;;4053;Basel
Falkensteinerstrasse;64;;4053;Basel
Falkensteinerstrasse;65;;4053;Basel
Falknerstrasse;1;;4001;Basel
Falknerstrasse;3;;4001;Basel
Falknerstrasse;2;;4001;Basel
Falknerstrasse;8;;4001;Basel
Gerbergasse;51;;4001;Basel
Weisse Gasse;22;;4001;Basel
Farnsburgerstrasse;6;;4052;Basel
Farnsburgerstrasse;26;;4052;Basel
Farnsburgerstrasse;37;;4052;Basel
Farnsburgerstrasse;40;;4052;Basel
Farnsburgerstrasse;57;;4052;Basel
Farnsburgerstrasse;58;;4052;Basel
Fäschengasse;2;;4059;Basel
Fäschengasse;7;;4059;Basel
Fäschengasse;15;;4059;Basel
Fäschengasse;41;;4059;Basel
Fatiostrasse;7;;4056;Basel
Fatiostrasse;8;;4056;Basel
Fatiostrasse;10;;4056;Basel
Fatiostrasse;35;;4056;Basel
Feierabendstrasse;13;;4051;Basel
Feierabendstrasse;15;;4051;Basel
Feierabendstrasse;20;;4051;Basel
Feierabendstrasse;25;;4051;Basel
Feierabendstrasse;28;;4051;Basel
Feierabendstrasse;29;;4051;Basel
Feierabendstrasse;37;;4051;Basel
Feierabendstrasse;46;;4051;Basel
Feierabendstrasse;68;;4051;Basel
Feierabendstrasse;69;;4051;Basel
Feierabendstrasse;72;;4051;Basel
Feierabendstrasse;74;;4051;Basel
Felsplattenstrasse;2;;4055;Basel
Felsplattenstrasse;4;;4055;Basel
Felsplattenstrasse;6;;4055;Basel
Felsplattenstrasse;16;;4055;Basel
Felsplattenstrasse;23;;4055;Basel
Felsplattenstrasse;24;;4055;Basel
Felsplattenstrasse;34;;4055;Basel
Felsplattenstrasse;36;;4055;Basel
Fischmarkt;10;;4051;Basel
Flughafenstrasse;4;;4056;Basel
Flughafenstrasse;22;;4056;Basel
Flughafenstrasse;26;;4056;Basel
Flughafenstrasse;31;;4056;Basel
Flughafenstrasse;33;;4056;Basel
Flughafenstrasse;34;;4056;Basel
Flughafenstrasse;40;;4056;Basel
Flughafenstrasse;48;;4056;Basel
Flughafenstrasse;49;;4056;Basel
Flughafenstrasse;54;;4056;Basel
Flughafenstrasse;67;;4056;Basel
Flughafenstrasse;72;;4056;Basel
Flughafenstrasse;82;;4056;Basel
Flughafenstrasse;91;;4056;Basel
Föhrenstrasse;9;;4054;Basel
Föhrenstrasse;17;;4054;Basel
Föhrenstrasse;19;;4054;Basel
Freie Strasse;3;;4001;Basel
Freie Strasse;9;;4001;Basel
Gerbergasse;13;;4001;Basel
Freie Strasse;15;;4001;Basel
Freie Strasse;23;;4001;Basel
Stapfelberg;1;;4051;Basel
Freie Strasse;27;;4001;Basel
Freie Strasse;28;;4001;Basel
Freie Strasse;29;;4001;Basel
Fahnengässlein;3;;4001;Basel
Freie Strasse;40;;4001;Basel
Freie Strasse;43;;4001;Basel
Freie Strasse;50;;4001;Basel
Freie Strasse;51;;4001;Basel
Ringgässlein;2;;4001;Basel
Ringgässlein;5;;4001;Basel
Streitgasse;18;;4051;Basel
Freie Strasse;59;;4001;Basel
Kaufhausgasse;2;;4051;Basel
Kaufhausgasse;8;;4051;Basel
Münsterberg;9;;4051;Basel
Freie Strasse;83;;4051;Basel
Freie Strasse;90;;4051;Basel
Freie Strasse;105;;4051;Basel
Freie Strasse;107;;4051;Basel
Friedensgasse;4;;4056;Basel
Friedensgasse;7;;4056;Basel
Friedensgasse;8;;4056;Basel
Friedensgasse;13;;4056;Basel
Friedensgasse;14;;4056;Basel
Friedensgasse;15;;4056;Basel
Friedensgasse;27;;4056;Basel
Friedensgasse;35;;4056;Basel
Friedensgasse;37;;4056;Basel
Friedensgasse;48;;4056;Basel
Friedensgasse;57;;4056;Basel
Friedensgasse;62;;4056;Basel
Friedensgasse;64;;4056;Basel
Friedensgasse;69;;4056;Basel
Friedrich Oser-Strasse;5;;4059;Basel
Friedrich Oser-Strasse;10;;4059;Basel
Friedrichstrasse;3;;4055;Basel
Friedrichstrasse;5;;4055;Basel
Friedrichstrasse;11;;4055;Basel
Friedrichstrasse;13;;4055;Basel
Friedrichstrasse;19;;4055;Basel
Friedrichstrasse;23;;4055;Basel
Fritz Hauser-Strasse;20;;4059;Basel
Frobenstrasse;2;;4053;Basel
Frobenstrasse;17;;4053;Basel
Frobenstrasse;20;a;4053;Basel
Frobenstrasse;20;;4053;Basel
Frobenstrasse;37;;4053;Basel
Frobenstrasse;45;;4053;Basel
Frobenstrasse;46;;4053;Basel
Frobenstrasse;58;;4053;Basel
Frobenstrasse;58;a;4053;Basel
Frobenstrasse;60;a;4053;Basel
Frobenstrasse;61;;4053;Basel
Frobenstrasse;62;;4053;Basel
Frobenstrasse;69;;4053;Basel
Frobenstrasse;71;;4053;Basel
Frobenstrasse;75;;4053;Basel
Frobenstrasse;77;;4053;Basel
Froburgstrasse;3;;4052;Basel
Froburgstrasse;21;;4052;Basel
Froburgstrasse;43;;4052;Basel
Froburgstrasse;45;;4052;Basel
Froburgstrasse;49;;4052;Basel
Froburgstrasse;51;;4052;Basel
Fröschgasse;8;;4054;Basel
Fröschgasse;9;;4054;Basel
Fröschgasse;11;;4054;Basel
Fröschgasse;18;;4054;Basel
Furkastrasse;1;;4054;Basel
Neuweilerstrasse;42;;4054;Basel
Furkastrasse;7;;4054;Basel
Furkastrasse;12;;4054;Basel
Furkastrasse;25;;4054;Basel
Furkastrasse;29;;4054;Basel
Furkastrasse;33;;4054;Basel
Furkastrasse;43;;4054;Basel
Furkastrasse;45;;4054;Basel
Furkastrasse;47;;4054;Basel
Furkastrasse;48;;4054;Basel
Furkastrasse;49;;4054;Basel
Furkastrasse;57;;4054;Basel
Furkastrasse;61;;4054;Basel
Furkastrasse;62;;4054;Basel
Furkastrasse;65;;4054;Basel
Furkastrasse;69;;4054;Basel
Furkastrasse;71;;4054;Basel
Furkastrasse;76;;4054;Basel
Furkastrasse;78;;4054;Basel
Furkastrasse;82;;4054;Basel
Furkastrasse;84;;4054;Basel
Furkastrasse;85;;4054;Basel
Furkastrasse;87;;4054;Basel
Fürstensteinerstrasse;4;;4053;Basel
Fürstensteinerstrasse;14;;4053;Basel
Fürstensteinerstrasse;28;;4053;Basel
Fürstensteinerstrasse;30;;4053;Basel
Fürstensteinerstrasse;36;;4053;Basel
Fürstensteinerstrasse;44;;4053;Basel
Fürstensteinerstrasse;58;;4053;Basel
Fürstensteinerstrasse;59;;4053;Basel
Fürstensteinerstrasse;63;;4053;Basel
Fürstensteinerstrasse;67;;4053;Basel
Fürstensteinerstrasse;68;;4053;Basel
Fürstensteinerstrasse;71;;4053;Basel
Fürstensteinerstrasse;85;;4053;Basel
St. Galler-Ring;15;;4055;Basel
St. Galler-Ring;19;;4055;Basel
St. Galler-Ring;21;;4055;Basel
St. Galler-Ring;27;;4055;Basel
St. Galler-Ring;48;;4055;Basel
St. Galler-Ring;53;;4055;Basel
St. Galler-Ring;54;;4055;Basel
St. Galler-Ring;57;;4055;Basel
St. Galler-Ring;59;;4055;Basel
St. Galler-Ring;61;;4055;Basel
St. Galler-Ring;69;;4055;Basel
St. Galler-Ring;79;;4055;Basel
St. Galler-Ring;80;;4055;Basel
St. Galler-Ring;81;;4055;Basel
St. Galler-Ring;85;;4055;Basel
St. Galler-Ring;91;;4055;Basel
St. Galler-Ring;101;;4055;Basel
St. Galler-Ring;130;;4054;Basel
St. Galler-Ring;156;;4054;Basel
St. Galler-Ring;168;;4054;Basel
St. Galler-Ring;176;;4054;Basel
St. Galler-Ring;177;;4054;Basel
St. Galler-Ring;179;;4054;Basel
St. Galler-Ring;180;;4054;Basel
St. Galler-Ring;182;;4054;Basel
St. Galler-Ring;183;;4054;Basel
St. Galler-Ring;184;;4054;Basel
St. Galler-Ring;193;;4054;Basel
St. Galler-Ring;194;;4054;Basel
St. Galler-Ring;195;;4054;Basel
St. Galler-Ring;197;;4054;Basel
St. Galler-Ring;198;;4054;Basel
St. Galler-Ring;200;;4054;Basel
St. Galler-Ring;201;;4054;Basel
St. Galler-Ring;202;;4054;Basel
St. Galler-Ring;204;;4054;Basel
St. Galler-Ring;222;;4054;Basel
St. Galler-Ring;225;;4054;Basel
St. Galler-Ring;233;;4054;Basel
Gartenstrasse;9;;4052;Basel
Gartenstrasse;22;;4052;Basel
Gartenstrasse;65;;4052;Basel
Gartenstrasse;66;;4052;Basel
Gartenstrasse;71;;4052;Basel
Gartenstrasse;72;;4052;Basel
Gartenstrasse;95;;4052;Basel
Gartenstrasse;97;;4052;Basel
Gartenstrasse;99;;4052;Basel
Gartenstrasse;105;;4052;Basel
Gartenstrasse;108;;4052;Basel
Gartenstrasse;112;;4052;Basel
Gartenstrasse;118;;4052;Basel
Gasstrasse;17;;4056;Basel
Gasstrasse;20;;4056;Basel
Gasstrasse;36;;4056;Basel
Gasstrasse;38;;4056;Basel
Gasstrasse;51;;4056;Basel
Gasstrasse;52;;4056;Basel
Gasstrasse;54;;4056;Basel
Gasstrasse;55;;4056;Basel
Gasstrasse;57;;4056;Basel
Gasstrasse;65;;4056;Basel
Gasstrasse;69;;4056;Basel
Gasstrasse;71;;4056;Basel
Gellertpark;1;;4052;Basel
Gellertpark;8;;4052;Basel
Gellertstrasse;3;;4052;Basel
Gellertstrasse;5;;4052;Basel
Gellertstrasse;9;b;4052;Basel
Gellertstrasse;18;;4052;Basel
Gellertstrasse;19;;4052;Basel
Gellertstrasse;22;;4052;Basel
Gellertstrasse;24;;4052;Basel
Gellertstrasse;29;;4052;Basel
Gellertstrasse;31;;4052;Basel
Gellertstrasse;35;;4052;Basel
Gellertstrasse;38;;4052;Basel
Gellertstrasse;41;;4052;Basel
Gellertstrasse;42;;4052;Basel
Gellertstrasse;43;a;4052;Basel
Gellertstrasse;45;a;4052;Basel
Gellertstrasse;46;;4052;Basel
Gellertstrasse;48;;4052;Basel
Gellertstrasse;55;;4052;Basel
Gellertstrasse;72;;4052;Basel
Gellertstrasse;80;;4052;Basel
Gellertstrasse;84;;4052;Basel
Gellertstrasse;133;;4052;Basel
In den Habermatten;16;;4125;Riehen
Aeussere Baselstrasse;314;;4125;Riehen
Im Hirshalm;2;;4125;Riehen
Rauracherstrasse;9;;4125;Riehen
Niederholzstrasse;146;;4125;Riehen
Niederholzstrasse;38;;4125;Riehen
Niederholzstrasse;42;;4125;Riehen
In den Neumatten;15;;4125;Riehen
Aeussere Baselstrasse;250;;4125;Riehen
Aeussere Baselstrasse;248;;4125;Riehen
Niederholzstrasse;2;;4125;Riehen
Niederholzstrasse;5;;4125;Riehen
Aeussere Baselstrasse;234;;4125;Riehen
Aeussere Baselstrasse;266;;4125;Riehen
Alemannengasse;22;;4058;Basel
Burgweg;34;;4058;Basel
Centralbahnstrasse;24;;4051;Basel
St. Alban-Rheinweg;108;;4052;Basel
St. Alban-Rheinweg;116;;4052;Basel
Rebgasse;28;;4058;Basel
Beim Wasserturm;18;;4059;Basel
Säntisstrasse;11;a;4054;Basel
Siegwaldweg;12;;4125;Riehen
Kleinhüningerstrasse;165;a;4057;Basel
Gstaltenrainweg;12;;4125;Riehen
Gstaltenrainweg;25;;4125;Riehen
Gstaltenrainweg;25;;4125;Riehen
Im Niederholzboden;24;;4125;Riehen
Aeussere Baselstrasse;225;;4125;Riehen
Fürfelderstrasse;63;;4125;Riehen
Fürfelderstrasse;87;;4125;Riehen
Bluttrainweg;39;;4125;Riehen
Schäferstrasse;62;;4125;Riehen
Schäferstrasse;70;;4125;Riehen
Schäferstrasse;80;;4125;Riehen
Schäferstrasse;71;;4125;Riehen
Schäferstrasse;61;;4125;Riehen
Schäferstrasse;59;;4125;Riehen
Bluttrainweg;48;;4125;Riehen
Lothringerstrasse;98;a;4056;Basel
Maulbeerstrasse;14;;4058;Basel
Isteinerstrasse;86;a;4058;Basel
Feldbergstrasse;37;a;4057;Basel
Römerfeldstrasse;10;;4125;Riehen
Römerfeldstrasse;12;;4125;Riehen
Römerfeldstrasse;18;;4125;Riehen
Römerfeldstrasse;28;;4125;Riehen
Rainallee;134;;4125;Riehen
Morystrasse;49;;4125;Riehen
Morystrasse;53;f;4125;Riehen
Morystrasse;57;;4125;Riehen
Morystrasse;56;;4125;Riehen
Siegwaldweg;4;;4125;Riehen
Elsternweg;9;;4125;Riehen
Elsternweg;14;;4125;Riehen
Grenzacherweg;254;;4125;Riehen
Sperberweg;5;;4125;Riehen
Grenzacherweg;209;;4125;Riehen
Rudolf Wackernagel-Strasse;79;;4125;Riehen
Tiefweg;41;;4125;Riehen
Grenzacherweg;160;;4125;Riehen
Grenzacherweg;165;;4125;Riehen
Grenzacherweg;155;;4125;Riehen
Unterm Schellenberg;130;;4125;Riehen
Hackbergstrasse;16;;4125;Riehen
Vierjuchartenweg;24;;4125;Riehen
Grenzacherweg;91;;4125;Riehen
Grenzacherweg;73;;4125;Riehen
Grenzacherweg;65;;4125;Riehen
Grenzacherweg;18;;4125;Riehen
Grenzacherweg;2;;4125;Riehen
Meierweg;28;;4125;Riehen
Meierweg;40;;4125;Riehen
Meierweg;32;;4125;Riehen
Burgstrasse;29;;4125;Riehen
Burgstrasse;60;;4125;Riehen
Rebenstrasse;36;;4125;Riehen
Gatternweg;13;;4125;Riehen
Gatternweg;9;;4125;Riehen
Rebenstrasse;4;;4125;Riehen
Rebenstrasse;1;;4125;Riehen
Im Glögglihof;16;;4125;Riehen
Baselstrasse;12;;4125;Riehen
Sieglinweg;8;;4125;Riehen
Sieglinweg;20;;4125;Riehen
Bahnhofstrasse;75;;4125;Riehen
Bahnhofstrasse;71;;4125;Riehen
Sieglinweg;7;;4125;Riehen
Sieglinweg;15;;4125;Riehen
Bahnhofstrasse;66;;4125;Riehen
Burgstrasse;1;;4125;Riehen
Unholzgasse;14;;4125;Riehen
Unholzgasse;16;;4125;Riehen
Bettingerstrasse;73;;4125;Riehen
Bettingerstrasse;73;;4125;Riehen
Mühlestiegstrasse;45;;4125;Riehen
Bettingerstrasse;106;;4125;Riehen
Bettingerstrasse;112;;4125;Riehen
Martinsrain;11;;4125;Riehen
Bärenfelserstrasse;41;;4057;Basel
Bärenfelserstrasse;43;;4057;Basel
Hochbergerstrasse;102;;4057;Basel
Bettingerstrasse;118;;4125;Riehen
Hackbergstrasse;97;;4125;Riehen
Sonneggstrasse;12;;4125;Riehen
Bettingerstrasse;121;;4125;Riehen
Wenkenhaldenweg;5;;4125;Riehen
Wenkenhaldenweg;7;;4125;Riehen
Wenkenhaldenweg;15;;4125;Riehen
Wenkenhaldenweg;19;;4125;Riehen
Wenkenhaldenweg;8;;4125;Riehen
Wenkenhaldenweg;22;;4125;Riehen
Hochbergerstrasse;102;;4057;Basel
Wenkenstrasse;85;;4125;Riehen
Wenkenstrasse;91;;4125;Riehen
Kleinhüningerstrasse;161;;4057;Basel
Kleinhüningerstrasse;161;;4057;Basel
Kleinhüningerstrasse;169;;4057;Basel
Rastatterstrasse;41;;4057;Basel
Im Gehracker;5;;4125;Riehen
Eisenbahnweg;57;;4125;Riehen
Unholzgasse;11;;4125;Riehen
Wenkenstrasse;30;;4125;Riehen
Wenkenstrasse;34;;4125;Riehen
Bettingerstrasse;239;;4125;Riehen
Bückenweg;43;;4126;Bettingen
Girenhaldenweg;17;;4126;Bettingen
Hauptstrasse;77;;4126;Bettingen
Brohegasse;6;;4126;Bettingen
Brohegasse;22;;4126;Bettingen
Brohegasse;32;;4126;Bettingen
Brohegasse;36;;4126;Bettingen
Brohegasse;38;;4126;Bettingen
Brohegasse;40;;4126;Bettingen
In den Ziegelhöfen;182;;4054;Basel
